,id,title,Action,Adventure,Animation,Childrens,Comedy,Crime,Documentary,Drama,Fantasy,Film-noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,OMDb_Year,OMDb_Runtime,OMDb_Plot,OMDb_imdbVotes,OMDb_Poster,IMDB_Score
1041,1043,Rent/a/Kid ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,85,"Harry Haber, the owner of a rent office, has an original idea: to rent babies from a nearby orphanage to the local families. He rents the three Ward children to his first customers.",2207,https://m.media-amazon.com/images/M/MV5BMjYwMzA3Njg2MF5BMl5BanBnXkFtZTcwOTI1NDMzMQ@@._V1_SX300.jpg,5.4
1042,1044,The Paper,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,112,"New York City tabloid editor Henry's faced with tough decisions while he faces several serious life challenges, and a tempting job offer.",16366,https://m.media-amazon.com/images/M/MV5BMmZmYzZiNTAtNWFlNy00ZjQxLTlhMDQtZmVmOGZhMmRlZDYyXkEyXkFqcGc@._V1_SX300.jpg,6.7
1043,1045,Fearless ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2006,104,"A biography of Chinese Martial Arts Master Huo Yuanjia, who is the founder and spiritual guru of the Jin Wu Sports Federation.",79546,https://m.media-amazon.com/images/M/MV5BNjI1N2ZmOWMtODE2ZS00MzU5LWJhMzYtNWNmNDQ2NGIzNDM0XkEyXkFqcGc@._V1_SX300.jpg,7.6
1044,1046,Malice ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,107,"A tale about a happily married couple who would like to have children. Tracy teaches art, Andy's a college dean. Things are never the same after she is taken to hospital and operated upon by Jed, a ""know all"" doctor.",28678,https://m.media-amazon.com/images/M/MV5BY2U4ZTY0MWQtNTVmMS00YzNlLWExMDAtOGY0MTFjNjM2YjMwXkEyXkFqcGc@._V1_SX300.jpg,6.5
1045,1047,Multiplicity ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,117,A man who never has enough time for the things he wants to do is offered the opportunity to have himself duplicated.,35807,https://m.media-amazon.com/images/M/MV5BZmE0NzY5NjgtZGNjOS00NTk4LThiMjctYTE3MzYxY2FiMzMyXkEyXkFqcGc@._V1_SX300.jpg,6.1
1046,1048,She's the One ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,96,"The love lives of two brothers, Mickey and Francis, interconnect as Francis cheats on his wife with Mickey's ex-girlfriend, while Mickey impulsively marries a stranger.",18719,https://m.media-amazon.com/images/M/MV5BMjhkOGI1OWQtZjY0MC00ZmZhLTg2MmMtOTg0M2I1OTUzNmIwXkEyXkFqcGc@._V1_SX300.jpg,6.0
1047,1049,House Arrest ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,108,"Desperate to keep their various parents from getting divorced, a group of teenagers kidnaps them and holds them prisoner in a basement to force them to reconcile.",9425,https://m.media-amazon.com/images/M/MV5BMGYyZTY2MDMtNTQ2MC00Mzc5LTk2MDYtNGNhZTM1YTU3MWJiXkEyXkFqcGc@._V1_SX300.jpg,5.8
1048,1050,The Ghost and Mrs. Muir,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1947,104,"In 1900, a young widow finds her seaside cottage is haunted and forms a unique relationship with the ghost.",21487,https://m.media-amazon.com/images/M/MV5BMmI5OTZiYTItYzJjNi00YWFjLTk3NDMtZDY1YTg3NmQ4MjM4XkEyXkFqcGc@._V1_SX300.jpg,7.8
1049,1051,The Associate,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,114,A comedy about making it on Wall Street. Prejudices are hard to break and Laurel Ayres quickly learns that in order for people to take her seriously she has to work for an older white man or be one.,9250,https://m.media-amazon.com/images/M/MV5BYzI1OTRiZWQtOTljMy00NDk5LTg0M2QtNzA2ZmFkOTA5YmVkXkEyXkFqcGc@._V1_SX300.jpg,6.1
1050,1052,Dracula: Dead and Loving It ,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1995,88,Mel Brooks' parody of the classic vampire story and its famous film adaptations.,46245,https://m.media-amazon.com/images/M/MV5BN2I2MjQzYTgtZWU5ZS00ZGZmLWFhNmQtNjVlODE0OTM4Y2JhXkEyXkFqcGc@._V1_SX300.jpg,5.8
1051,1053,Now and Then ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,102,Four childhood friends gather together to prepare for the birth of Chrissey's baby. They wonder how the girls they were at 12 years could possibly have become the women they are now.,33218,https://m.media-amazon.com/images/M/MV5BZjg1Zjg4NjItNDk1My00ZTEwLWJkZjMtOGZiNmE2OTQ1NTI4XkEyXkFqcGc@._V1_SX300.jpg,6.8
1052,1054,Mr. Wrong ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,96,"A lonely single woman finds the seemingly-perfect man to date, but soon regrets it when his deranged, possessive other personality emerges and she cannot convince anyone else of his Jekyll-and-Hyde true nature.",5416,https://m.media-amazon.com/images/M/MV5BZTIwOThjZmQtMWExMC00NzIwLWI0YzAtMWIzNTNlODdjNjg5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,3.8
1053,1055,A Simple Twist of Fate,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,106,"His life was emotionally closed off from the world, until an orphaned baby showed up at his house.",6194,https://m.media-amazon.com/images/M/MV5BMTU4OGRkYjYtMDc3NS00MTY0LWJhZmYtMDBkYjMwMGZlNTUxXkEyXkFqcGc@._V1_SX300.jpg,6.3
1054,1056,Cronos ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1992,94,"A mysterious device designed to provide its owner with eternal life resurfaces after four hundred years, leaving a trail of destruction in its path.",33856,https://m.media-amazon.com/images/M/MV5BOTI1YTVjNDEtYjE3Yi00NDFlLWI4M2MtNjUyYzIyOTMxMzQzXkEyXkFqcGc@._V1_SX300.jpg,6.7
1055,1057,The Pallbearer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,98,"A young man's life is thrown into a loop when he is asked to be a pallbearer for the funeral of a classmate he doesn't remember, and his old high school crush temporarily returns to town.",11667,https://m.media-amazon.com/images/M/MV5BOWRmN2Y2NWYtOTk1OS00MTY5LWEzYTktMmQ3NzBiNWFlN2U5XkEyXkFqcGc@._V1_SX300.jpg,5.0
1056,1058,The War,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,126,A Vietnam veteran helps his kids battle over a tree house while recovering from his traumatic war experience.,13843,https://m.media-amazon.com/images/M/MV5BYWE0ZDE1MGItYjE0YS00NmMwLWExNDEtNTlmNjAzYTE1YTYwXkEyXkFqcGc@._V1_SX300.jpg,6.8
1057,1059,Don't Be a Menace to South Central While Drinking Your Juice in the Hood ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,89,"A parody of several U.S. films about being in the 'Hood', for instance Boyz n the Hood (1991), South Central (1992), Menace II Society (1993), Higher Learning (1995) and Juice (1992).",63699,https://m.media-amazon.com/images/M/MV5BZGM0NTAyMWEtNDBjNi00MjkwLWFhM2UtNDExNmVmMzEzNzExXkEyXkFqcGc@._V1_SX300.jpg,6.5
1058,1060,The Adventures of Pinocchio,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,96,"One of puppet-maker Geppetto's creations comes magically to life. This puppet named Pinocchio has one major desire, to become a real boy someday, but he has to learn to act responsibly.",6391,https://m.media-amazon.com/images/M/MV5BYjRhMGYyMGEtMzhiZi00OTRkLTgzNmYtMzAxYmQ0NzY2ZTE1XkEyXkFqcGc@._V1_SX300.jpg,5.2
1059,1061,The Evening Star,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,129,"After the death of her daughter, Aurora struggled to keep her family together, but she has a grandson in jail, a rebellious granddaughter and another grandson living almost on the poverty line.",5116,https://m.media-amazon.com/images/M/MV5BZWJiNWZkODMtYjYyNy00MGJkLWI1YTUtYjNkZmY5YjNlNDU2XkEyXkFqcGc@._V1_SX300.jpg,5.9
1060,1062,Four Days in September ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,110,"Brazillian urban guerrilla fighters kidnap the American Ambassador. Now, the diplomat's life hangs in the balance - helplessly caught between a government unwilling to cooperate - and his fear of the captors themselves.",5616,https://m.media-amazon.com/images/M/MV5BNGYwOWZiZTctODgxYS00MWE5LWJmODQtYmY0NDA5MmI4OTY4XkEyXkFqcGc@._V1_SX300.jpg,7.4
1061,1063,A Little Princess,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,97,"Sara is sent to a strict boarding school after her father enlists in WWI. When he is presumed dead, the headmistress, knowing she will not receive any more money, forces the girl to become a servant.",37445,https://m.media-amazon.com/images/M/MV5BY2VjODg3MDEtOWZkYi00ZTEwLTllZGItZDc3N2I4MWIwODI3XkEyXkFqcGc@._V1_SX300.jpg,7.6
1062,1064,Crossfire ,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1947,86,"A man is murdered, apparently by one of a group of demobilized soldiers he met in a bar. But which one? And why?",10011,https://m.media-amazon.com/images/M/MV5BZmI4NTk3NDMtZjBjMC00ZmE5LWFjYjctM2RlMjI2NDRiNTI5XkEyXkFqcGc@._V1_SX300.jpg,7.3
1063,1065,Koyaanisqatsi ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1982,86,"A collection of expertly photographed phenomena with no conventional plot. The footage focuses on the relationship between nature, humanity, and technology.",42557,https://m.media-amazon.com/images/M/MV5BZWI2OWRmMGQtYmIxNS00MjgxLWIyMjUtMGY4NmQ2OWQyMmMwXkEyXkFqcGc@._V1_SX300.jpg,8.2
1064,1066,Balto ,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,78,"An outcast Husky risks his life with other sled dogs to prevent a deadly epidemic from ravaging Nome, Alaska.",49402,https://m.media-amazon.com/images/M/MV5BNzY2OGY3MTYtMTlhNC00MDUyLWE2OGEtNzMzZjQxYjFiYjRiXkEyXkFqcGc@._V1_SX300.jpg,7.1
1065,1067,Bottle Rocket ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,91,Three friends plan to pull off a simple robbery and go on the run.,84968,https://m.media-amazon.com/images/M/MV5BNDlmNWY5NmMtZDNiMS00YjQ1LTg5NmItZmE5ZWEwNDg2MzhjXkEyXkFqcGc@._V1_SX300.jpg,6.9
1066,1068,The Star Maker,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,113,A photographer and the types of people he encounters.,5562,https://m.media-amazon.com/images/M/MV5BMjQwNTkzNWQtZjlkZi00ODU3LTlkYWEtNGRhOTE2MWMxYzgxXkEyXkFqcGc@._V1_SX300.jpg,7.4
1067,1069,Amateur ,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1994,105,"An amnesiac wakes up on an NYC alley. He meets Isabelle, an ex nun now erotic writer, at a diner and follows her home. She helps him find his identity. Then there's Sofia, the porn star.",7217,https://m.media-amazon.com/images/M/MV5BYzUzMmVjYjItMTdkZC00NGRhLWIzODMtZWJkN2EzYzdkNDYxXkEyXkFqcGc@._V1_SX300.jpg,6.8
1068,1070,Living in Oblivion ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,90,This ultimate tribute to all independent filmmakers takes place during one day on the set of a non-budget movie.,20627,https://m.media-amazon.com/images/M/MV5BMzUyMmFhMTAtM2MzNS00ODZkLWIwM2UtYTA2OTAzYzA5OWMxXkEyXkFqcGc@._V1_SX300.jpg,7.5
1069,1071,Party Girl ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,94,"A 20-something, irresponsible party girl is bailed out of jail by her librarian godmother. To repay the loan, she starts working at the library and gradually turns her life around.",7146,https://m.media-amazon.com/images/M/MV5BMGI4NTdmZjUtNGJlMS00ZTRlLTk5ZTQtNjg3ODk3MmNkNzI4XkEyXkFqcGc@._V1_SX300.jpg,6.5
1070,1072,A Pyromaniac's Love Story,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,94,"A pastry boy and the son of a hair-piece mogul become involved in an arson scandal. Sergio (John Leguizamo) is offered a bribe in exchange for taking the blame for the fire that destroyed his workplace. Garet (William Baldwin), th...",1139,https://m.media-amazon.com/images/M/MV5BMzQxMDc4YWUtM2I1NC00NDYzLThmNTItZTA2OGFhMDY0Y2FlXkEyXkFqcGc@._V1_SX300.jpg,5.3
1071,1073,Shallow Grave ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,89,Three friends discover their new flatmate dead but loaded with cash.,67607,https://m.media-amazon.com/images/M/MV5BZjgyZDcwOGYtZDVmMi00NWY0LWI0NDUtMGFiMzA1YjRlMjZlXkEyXkFqcGc@._V1_SX300.jpg,7.2
1072,1074,Reality Bites ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,99,"A documentary filmmaker and her fellow Generation X graduates face life after college, looking for work and love in Houston.",55006,https://m.media-amazon.com/images/M/MV5BNmMwNWY5NTctYzUxNi00MTZkLWJhYWEtYjVkNDQ3ZTFiYjRlXkEyXkFqcGc@._V1_SX300.jpg,6.6
1073,1075,A Man of No Importance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,99,"A friendly, poetry quoting bus conductor in 1963 Dublin wants to stage Oscar Wilde's play, Salome, with passengers on his bus.",1195,https://m.media-amazon.com/images/M/MV5BYzdlNTRiMzYtODI1OC00YmI4LThmMTktNTBjMGI0ODJlMjExXkEyXkFqcGdeQXVyMTcwOTQzOTYy._V1_SX300.jpg,6.7
1074,1076,The Pagemaster,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1994,80,"A cowardly boy, who buries himself in accident statistics, enters a library to escape a storm, only to be transformed into an animated illustration by the Pagemaster. He has to work through obstacles from classic books to return t...",26043,https://m.media-amazon.com/images/M/MV5BZjZhYTU5OTgtMzU4OC00ZTI2LWE1M2YtYjlmN2NmMzA1MWIyXkEyXkFqcGc@._V1_SX300.jpg,6.1
1075,1077,Love and a .45 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,101,"A small time crook flees to Mexico to evade the authorities, loan sharks, and his murderous ex-partner with only his fiancé and a trusted Colt .45.",4942,https://m.media-amazon.com/images/M/MV5BZDhhNzIwNTUtOTEzMy00OWJlLTg4NmUtZDJlZWNjMWRkYjRhXkEyXkFqcGc@._V1_SX300.jpg,6.0
1077,1079,Joe's Apartment ,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1996,80,"A nice guy has just moved to New York and discovers that he must share his run-down apartment with a couple thousand singing, dancing cockroaches.",14789,https://m.media-amazon.com/images/M/MV5BY2Y1YTFiNzktYWE2OS00OTBiLTkxN2YtOTlhZjA0MWVmMzMzXkEyXkFqcGc@._V1_SX300.jpg,5.5
1078,1080,Celestial Clockwork ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,85,"Ana bolts from her wedding altar and flies from Venezuela to Paris (in her wedding gown) to realize her dream of becoming a great opera star. The great Parisian director Italo Medici is filming an operatic Cinderella, but will Ana...",389,https://m.media-amazon.com/images/M/MV5BZjkyZmI3MTMtYTU1Yi00NzhkLTkzYjEtZTZkNzdiOTViODliXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,6.7
1079,1081,Curdled ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996,88,"After getting interested in murder as a kid in Colombia, Gabriela now has a scrapbook on murders including clippings on ""The Blue Blood Killer"". While cleaning his latest murder scene in Miami, she comes across a clue missed by th...",5631,https://m.media-amazon.com/images/M/MV5BZWU1MzQ3ZDktNmI4Yi00MTYyLWFmOGUtZGE5YmNjMTJjM2I1XkEyXkFqcGc@._V1_SX300.jpg,5.9
1080,1082,Female Perversions ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,120,"An ambitious female attorney wallows in excess and meaningless sex with both male and female partners, while dealing with her personal life problems including helping her kleptomaniac sister.",2740,https://m.media-amazon.com/images/M/MV5BNDJjZTBkN2UtMTU1Ni00NjQ1LWJiNzItNDY2MTkxZDIzNjU0XkEyXkFqcGc@._V1_SX300.jpg,5.3
1081,1083,Albino Alligator ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1996,94,Fleeing robbers stumble into a staked-out bar in New Orleans.,8688,https://m.media-amazon.com/images/M/MV5BNDUzYTc3ZWMtY2I0Yi00MTBmLThhODAtOWQ3ZWZlOWViZGM1XkEyXkFqcGc@._V1_SX300.jpg,6.1
1082,1084,Anne Frank Remembered ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995,117,"Tells the story of the Frank family and paints a portrait of their brash and free-spirited daughter Anne, perhaps the world's most famous victim of the Holocaust.",1386,https://m.media-amazon.com/images/M/MV5BYzQ4M2E0MTAtMDZmZS00ZjhhLWI2N2YtMDdiYWVmZDQ1NTMwXkEyXkFqcGc@._V1_SX300.jpg,8.1
1083,1085,Carried Away ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996,109,"Joseph Svenden is a middle-aged school-teacher who lives on a farm with his dying mother. In his simple life there are no excitements, even in long-time relationship with a widow. However, when seventeen-year-old beauty enrolls in...",1735,https://m.media-amazon.com/images/M/MV5BZTA3ZTg4YmItNDVhYi00NzEyLWJhNjEtZjRhMDU5Zjc3ZjczXkEyXkFqcGc@._V1_SX300.jpg,6.3
1084,1086,It's My Party ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,110,"Nick ""Eric Roberts"", is nearing the end of a 3-year battle with AIDS and makes arrangements to die. He hosts a party to say goodbye to friends and family. His ex-partner, Brandon ""Gregory Harrison"", attends and things get complica...",3287,https://m.media-amazon.com/images/M/MV5BMTE2NDBjN2UtMDQ0MS00NjdjLWFjNzktMTVjM2RhMzhkMzM1XkEyXkFqcGc@._V1_SX300.jpg,7.1
1085,1087,Bloodsport 2 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,90,Alex Cardo is imprisoned and disciplined by one of the inmates. His new master also tells him about the brutal yet illegal Kumite tournament - but how will they get there?,3780,https://m.media-amazon.com/images/M/MV5BYTMwZTIxYzktNzY3YS00NzBlLWFlNzgtMDliODJjZjZmM2E4XkEyXkFqcGc@._V1_SX300.jpg,4.8
1086,1088,Double Team ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,93,An international spy teams up with an arms dealer to escape from a penal colony and rescue his family from a terrorist.,37424,https://m.media-amazon.com/images/M/MV5BZDhiNmU0OWMtN2I3YS00MWU3LWI4YTktMjQxMzJhYjQzMDRkXkEyXkFqcGc@._V1_SX300.jpg,4.8
1087,1089,Speed 2: Cruise Control ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1997,121,A computer hacker breaks into the computer system of the Seabourn Legend cruise liner and sets it speeding on a collision course into a gigantic oil tanker.,87290,https://m.media-amazon.com/images/M/MV5BMGZiMWM3NzAtNTk4Zi00NmIzLWEzMDItZDRhZTZjODA4M2MyXkEyXkFqcGc@._V1_SX300.jpg,4.0
1088,1090,Sliver ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,107,A woman moves into an exclusive New York City apartment building that she soon discovers houses tenants with all manner of shocking secrets.,34825,https://m.media-amazon.com/images/M/MV5BOTI5NzZmYTEtMmM3Yy00ZDkxLWI1N2ItNTI2OGFlMTQ4NzQwXkEyXkFqcGc@._V1_SX300.jpg,5.1
1089,1091,Pete's Dragon ,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,102,"The adventures of an orphaned boy named Pete and his best friend Elliott, who happens to be a dragon.",62499,https://m.media-amazon.com/images/M/MV5BMjBiYTdjZDUtYjg3ZS00YTA0LTkzZGUtMzA2OWEyOGZiN2VhXkEyXkFqcGc@._V1_SX300.jpg,6.7
1090,1092,Dear God ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,112,"When letters written to God start getting results, and replies, people everywhere are amazed. The post office, however, is annoyed.",4184,https://m.media-amazon.com/images/M/MV5BZmVhYTk1MWEtOTZkYS00YWJmLWJlZTctNDIzN2JjODMyYmMyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,5.4
1091,1093,Live Nude Girls ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,95,Four women get together for a bachelorette party.,2030,https://m.media-amazon.com/images/M/MV5BYzM3MWJmMDktNjlhNy00NjBmLWFlNDctZGJlYThmYmRjOTk3XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,5.2
1092,1094,A Thin Line Between Love and Hate,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,108,"A fast paced, womanizing nightclub promoter gets paid back in full when he scorns a beautiful woman with psychotic tendencies who will punish him for breaking her heart.",5583,https://m.media-amazon.com/images/M/MV5BNGQ1ZDYyZTEtYWMwNS00YWE3LTk3MWUtNzgxOTU0MWQyNjdhXkEyXkFqcGc@._V1_SX300.jpg,5.6
1093,1095,High School High ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,86,"Richard Clark has just left the well-known Wellington Academy to teach at Marion Barry High School. Now, he will try to inspire the D-average students into making good grades and try to woo a fellow teacher.",14427,https://m.media-amazon.com/images/M/MV5BYjE1MWJiZWUtNjc0Ni00Y2ZhLWI3NzktMzU3NmJmZjllOTkwXkEyXkFqcGc@._V1_SX300.jpg,5.6
1094,1096,Commandments ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,88,"His wife dies, his house destroyed, gets fired and his dog struck by lightning, when he shouts ""Why?"" at God. He decides to break all ten commandments. He moves in with his sister-in-law and cheating reporter husband.",1760,https://m.media-amazon.com/images/M/MV5BYzE4YmExNGUtNTE4YS00YmRlLWE2NWEtYzllOTgxNDI5Yjc0XkEyXkFqcGc@._V1_SX300.jpg,5.5
1095,1097,Hate ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999,97,"A high-school boy, Cameron, cannot date Bianca until her anti-social older sister, Kat, has a boyfriend. So, Cameron pays a mysterious boy, Patrick, to charm Kat.",405643,https://m.media-amazon.com/images/M/MV5BOTQwYmRhNGQtODI2Mi00ZTRlLTk0Y2QtY2NkNjE1MGNhNTgwXkEyXkFqcGc@._V1_SX300.jpg,7.3
1096,1098,Flirting With Disaster ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,92,"A young man, his wife, and his incompetent case worker travel across country to find his birth parents.",20245,https://m.media-amazon.com/images/M/MV5BZjI5M2YzMDEtY2EwNS00MTQzLThkODEtNjkzMzRlOWZhNmYzXkEyXkFqcGc@._V1_SX300.jpg,6.7
1098,1100,What Happened Was... ,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,91,"Jackie and Michael are coworkers at a large law firm, who decide to meet at Jackie's for dinner one night. As this 'first date' plays out, the audience is guided through a mental minefield of disappointment.",2385,https://m.media-amazon.com/images/M/MV5BYTQwMDFiMzktZGU5YS00ZDUzLWJiYjAtNTU0YWFlMjhiZDMwXkEyXkFqcGc@._V1_SX300.jpg,7.2
1099,1101,Six Degrees of Separation ,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1993,112,"An affluent New York City couple finds their lives touched, intruded upon, and compelled by a mysterious young black man who is never quite who he says he is.",23033,https://m.media-amazon.com/images/M/MV5BMTQ5ODk1NTI4NV5BMl5BanBnXkFtZTcwNDYzMjI3NA@@._V1_SX300.jpg,6.8
1100,1102,Two Much ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,118,A young gallerist is in love with two sisters at the same time. In order to solve the problem he decides to invent his own twin brother.,6086,https://m.media-amazon.com/images/M/MV5BZmJiODIzNTYtYThlNS00MmUxLTgzYjgtMTIzMjU2MGM0MGMyXkEyXkFqcGc@._V1_SX300.jpg,5.4
1101,1103,Trust ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2010,106,A teenage girl is targeted by an online sexual predator.,44765,https://m.media-amazon.com/images/M/MV5BMzM2Mjc0Nzc4NF5BMl5BanBnXkFtZTcwNDk0MjY0NA@@._V1_SX300.jpg,6.9
1103,1105,Firestorm ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998,89,"Firefighter Jesse Graves has to save ornithologist Jennifer and other people caught in a forest fire, which was set up by the lawyer of convicted killer Earl Shaye, who escaped from the prison with several of his inmates posing as...",4405,https://m.media-amazon.com/images/M/MV5BY2FlNjdkYjItNzU1OC00Y2ExLWE2ZDktOWZmOWVkZWU3ZWYwXkEyXkFqcGc@._V1_SX300.jpg,4.8
1104,1106,The Newton Boys,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1998,122,"The story of the Newton gang, the most successful bank robbers in history, owing to their good planning and minimal violence.",12680,https://m.media-amazon.com/images/M/MV5BMTAwN2Y4ODgtM2IxZS00MDg4LThhOTEtMzE1YjFlYjljZGY0XkEyXkFqcGc@._V1_SX300.jpg,6.1
